https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume FXS,Volume BTC,tradecount
1686960000000,2023-06-17,FXSBTC,0.00020177,0.00022,0.00020034,0.00020897,32329.7,6.92559272,1601
1686873600000,2023-06-16,FXSBTC,0.00018391,0.00020708,0.00018391,0.00020184,27706.7,5.44197431,1602
1686787200000,2023-06-15,FXSBTC,0.00019118,0.00019235,0.00018161,0.00018391,7901.9,1.46133812,624
1686700800000,2023-06-14,FXSBTC,0.00019274,0.00019563,0.00019077,0.00019077,3714.1,0.71634166,276
1686614400000,2023-06-13,FXSBTC,0.00019407,0.00019563,0.00018976,0.00019362,4090.9,0.79036975,363
1686528000000,2023-06-12,FXSBTC,0.00018881,0.00019701,0.00018405,0.00019315,9815.1,1.87544815,727
1686441600000,2023-06-11,FXSBTC,0.00019202,0.00019261,0.00018713,0.0001884,4247.9,0.80672656,293
1686355200000,2023-06-10,FXSBTC,0.00022,0.00022001,0.0001899,0.00019229,18132.5,3.66122345,1608
1686268800000,2023-06-09,FXSBTC,0.00022413,0.00022514,0.0002207,0.00022154,2866.8,0.637934,259
1686182400000,2023-06-08,FXSBTC,0.00023226,0.00023226,0.000223,0.000223,2797.2,0.63669474,257
1686096000000,2023-06-07,FXSBTC,0.00023231,0.00023478,0.0002277,0.00023239,7011.0,1.6200056,483
1686009600000,2023-06-06,FXSBTC,0.00023961,0.00024346,0.00023239,0.00023239,10293.2,2.45209329,541
1685923200000,2023-06-05,FXSBTC,0.000243,0.000249,0.000235,0.00023956,10618.5,2.56578574,1138
1685836800000,2023-06-04,FXSBTC,0.00024198,0.00024523,0.00023936,0.00024414,3014.9,0.73268192,317
1685750400000,2023-06-03,FXSBTC,0.000242,0.00024651,0.00024,0.00024112,1353.8,0.32889356,162
1685664000000,2023-06-02,FXSBTC,0.000244,0.00025002,0.00024267,0.00024278,4425.1,1.08618621,293
1685577600000,2023-06-01,FXSBTC,0.00023977,0.000247,0.00023916,0.00024401,3554.1,0.8675697,345
1685491200000,2023-05-31,FXSBTC,0.00024179,0.00024637,0.00023836,0.00023981,4099.3,0.99540297,592
1685404800000,2023-05-30,FXSBTC,0.00024872,0.00025276,0.00023915,0.00024283,2882.8,0.71034262,661
1685318400000,2023-05-29,FXSBTC,0.00025153,0.00025155,0.00024654,0.00024872,1534.2,0.38170128,380
1685232000000,2023-05-28,FXSBTC,0.00025854,0.00025854,0.00024969,0.000251,2331.3,0.59288665,291
1685145600000,2023-05-27,FXSBTC,0.00025733,0.00026055,0.00025476,0.00025948,3231.3,0.83341484,201
1685059200000,2023-05-26,FXSBTC,0.0002551,0.0002598,0.00025482,0.00025744,15496.1,3.96068202,521
1684972800000,2023-05-25,FXSBTC,0.00026213,0.00026213,0.00025328,0.00025521,21526.9,5.49230781,588
1684886400000,2023-05-24,FXSBTC,0.0002583,0.000264,0.00025513,0.000262,2116.1,0.54831279,330
1684800000000,2023-05-23,FXSBTC,0.00026328,0.00026504,0.00025554,0.00025949,2830.4,0.73464032,356
1684713600000,2023-05-22,FXSBTC,0.00026379,0.00028316,0.0002619,0.00026226,6198.3,1.68042321,583
1684627200000,2023-05-21,FXSBTC,0.00026551,0.000272,0.00026116,0.00026437,4687.5,1.24173861,502
1684540800000,2023-05-20,FXSBTC,0.00026941,0.00027309,0.000264,0.00026536,2441.2,0.65319722,254
1684454400000,2023-05-19,FXSBTC,0.00026888,0.00027318,0.00026625,0.00026941,2640.3,0.71021512,234
1684368000000,2023-05-18,FXSBTC,0.000268,0.000272,0.000264,0.000269,5518.7,1.48046202,428
1684281600000,2023-05-17,FXSBTC,0.00026604,0.00027657,0.000259,0.00026936,5050.6,1.3442484,452
1684195200000,2023-05-16,FXSBTC,0.00025962,0.00027275,0.00025735,0.00026748,8851.0,2.36864517,756
1684108800000,2023-05-15,FXSBTC,0.00024969,0.00028,0.000248,0.00025933,16853.1,4.37665204,1222
1684022400000,2023-05-14,FXSBTC,0.00024214,0.00025085,0.000241,0.00024948,2560.3,0.63116323,268
1683936000000,2023-05-13,FXSBTC,0.00024468,0.00024503,0.00023555,0.00024365,4339.1,1.03672453,369
1683849600000,2023-05-12,FXSBTC,0.00021966,0.00024462,0.0002194,0.00024377,24417.0,5.72556376,956
1683763200000,2023-05-11,FXSBTC,0.00024336,0.00024407,0.00021736,0.00021974,11749.8,2.66534372,947
1683676800000,2023-05-10,FXSBTC,0.00024464,0.000248,0.00023591,0.0002452,7134.7,1.73314418,781
1683590400000,2023-05-09,FXSBTC,0.00024629,0.00025144,0.00024317,0.00024432,2384.9,0.59144738,223
1683504000000,2023-05-08,FXSBTC,0.00025955,0.00026132,0.0002411,0.00024629,15752.7,3.9148139,1180
1683417600000,2023-05-07,FXSBTC,0.00025749,0.000261,0.00025093,0.000261,4333.7,1.11178381,300
1683331200000,2023-05-06,FXSBTC,0.00026764,0.00026898,0.00025538,0.00025871,2400.9,0.62514828,306
1683244800000,2023-05-05,FXSBTC,0.00026511,0.00027038,0.00026027,0.00026718,4303.5,1.14549235,332
1683158400000,2023-05-04,FXSBTC,0.00027833,0.00027833,0.000263,0.00026408,6027.2,1.60333625,322
1683072000000,2023-05-03,FXSBTC,0.00027243,0.00028558,0.000265,0.00027833,6108.4,1.66957092,651
1682985600000,2023-05-02,FXSBTC,0.00027469,0.000279,0.00027243,0.00027243,4751.6,1.30952115,408
1682899200000,2023-05-01,FXSBTC,0.00026113,0.0002743,0.00026111,0.0002743,6743.1,1.80406325,488
1682812800000,2023-04-30,FXSBTC,0.00027222,0.00027251,0.00026028,0.00026246,6686.2,1.77094416,447
1682726400000,2023-04-29,FXSBTC,0.00026817,0.00027522,0.000267,0.00027369,4289.5,1.16982183,214
1682640000000,2023-04-28,FXSBTC,0.00028456,0.00028672,0.00026497,0.00026907,8214.1,2.25349918,561
1682553600000,2023-04-27,FXSBTC,0.00029093,0.00029122,0.00028368,0.00028468,4397.3,1.26612852,421
1682467200000,2023-04-26,FXSBTC,0.00029875,0.00030164,0.00028312,0.00029122,8901.4,2.59837161,853
1682380800000,2023-04-25,FXSBTC,0.00029947,0.00030288,0.00028994,0.00029875,3944.6,1.16905248,427
1682294400000,2023-04-24,FXSBTC,0.00029381,0.000303,0.00028944,0.0003002,6172.0,1.83453055,615
1682208000000,2023-04-23,FXSBTC,0.00029642,0.000298,0.00028581,0.000294,5470.2,1.59363888,460
1682121600000,2023-04-22,FXSBTC,0.00030139,0.00030544,0.00029264,0.00029642,6252.8,1.86315567,510
1682035200000,2023-04-21,FXSBTC,0.00031506,0.00033012,0.00029763,0.00030118,21121.1,6.72350001,1407
1681948800000,2023-04-20,FXSBTC,0.00031207,0.00032008,0.00030125,0.00031472,19731.0,6.102646,1362
1681862400000,2023-04-19,FXSBTC,0.00033676,0.000337,0.00030608,0.00031331,23668.2,7.67867399,1597
1681776000000,2023-04-18,FXSBTC,0.00034394,0.00036709,0.00033252,0.000337,27832.9,9.8107696,1482
1681689600000,2023-04-17,FXSBTC,0.00034235,0.00035304,0.00033356,0.00034127,8629.3,2.95205674,879
1681603200000,2023-04-16,FXSBTC,0.00033736,0.00035116,0.00033104,0.00034082,12247.1,4.17777707,952
1681516800000,2023-04-15,FXSBTC,0.00033252,0.00035116,0.00032713,0.00033728,27314.3,9.33211195,1547
1681430400000,2023-04-14,FXSBTC,0.00030365,0.00033702,0.00030317,0.0003316,19803.9,6.27313292,1416
1681344000000,2023-04-13,FXSBTC,0.00029235,0.00030419,0.000284,0.00030294,10758.1,3.16489611,965
1681257600000,2023-04-12,FXSBTC,0.00029086,0.00030024,0.00028086,0.00029201,19697.9,5.65244202,8545
1681171200000,2023-04-11,FXSBTC,0.0003079,0.0003079,0.00028738,0.00029022,6810.0,2.01303975,572
1681084800000,2023-04-10,FXSBTC,0.00031044,0.000331,0.00030523,0.00030793,11598.4,3.6505217,613
1680998400000,2023-04-09,FXSBTC,0.00032934,0.00033121,0.0003077,0.00031046,11193.9,3.54309739,917
1680912000000,2023-04-08,FXSBTC,0.00033969,0.00034912,0.00032592,0.00032887,4544.9,1.54570062,668
1680825600000,2023-04-07,FXSBTC,0.00034394,0.00034798,0.00033297,0.00033735,15366.0,5.24589731,749
1680739200000,2023-04-06,FXSBTC,0.000343,0.00034843,0.000331,0.00034306,8893.3,3.02313158,663
1680652800000,2023-04-05,FXSBTC,0.000335,0.00035441,0.000334,0.00034346,55393.5,19.10488592,1886
1680566400000,2023-04-04,FXSBTC,0.000324,0.00035178,0.000316,0.00033753,23500.6,7.87448071,1607
1680480000000,2023-04-03,FXSBTC,0.00030531,0.00032792,0.00030513,0.00032241,17877.7,5.71030848,1841
1680393600000,2023-04-02,FXSBTC,0.000309,0.000318,0.00030296,0.00030595,6915.1,2.14141328,904
1680307200000,2023-04-01,FXSBTC,0.0003135,0.00031808,0.00030681,0.00030796,9959.6,3.1126122,695
1680220800000,2023-03-31,FXSBTC,0.000303,0.00031903,0.000299,0.00031456,11467.2,3.4970567,715
1680134400000,2023-03-30,FXSBTC,0.0003084,0.000315,0.00029852,0.00030222,21101.6,6.45973453,1004
1680048000000,2023-03-29,FXSBTC,0.00029639,0.000324,0.00029454,0.00030844,33558.5,10.40264358,2309
1679961600000,2023-03-28,FXSBTC,0.00027628,0.0002982,0.00027426,0.00029593,16131.3,4.56780366,1127
1679875200000,2023-03-27,FXSBTC,0.00028363,0.00028462,0.00027364,0.00027628,22095.6,6.156389,1159
1679788800000,2023-03-26,FXSBTC,0.0002797,0.00028833,0.00027833,0.00028282,14771.6,4.179743,757
1679702400000,2023-03-25,FXSBTC,0.00028944,0.00029047,0.00027807,0.00028004,13374.0,3.79596488,829
1679616000000,2023-03-24,FXSBTC,0.00028886,0.00029037,0.00027819,0.00028857,16051.5,4.56292059,1228
1679529600000,2023-03-23,FXSBTC,0.00029104,0.000294,0.000284,0.00028878,10653.2,3.0724597,753
1679443200000,2023-03-22,FXSBTC,0.00029023,0.00029954,0.00027726,0.00029336,10996.6,3.18072719,1249
1679356800000,2023-03-21,FXSBTC,0.00028344,0.00029821,0.00027913,0.00028932,12739.7,3.67808203,969
1679270400000,2023-03-20,FXSBTC,0.0003018,0.00031067,0.00028223,0.00028465,30971.5,9.12195215,1887
1679184000000,2023-03-19,FXSBTC,0.00032014,0.000325,0.0002988,0.00030114,44412.0,13.7521303,2568
1679097600000,2023-03-18,FXSBTC,0.00032417,0.00033581,0.00031858,0.00032013,26219.8,8.59190229,1475
1679011200000,2023-03-17,FXSBTC,0.00033192,0.00033519,0.000312,0.00032416,37260.7,11.99203141,1567
1678924800000,2023-03-16,FXSBTC,0.00033641,0.00033924,0.00032801,0.00033275,26332.8,8.75542127,1975
1678838400000,2023-03-15,FXSBTC,0.00036486,0.00038023,0.00032811,0.00033462,47891.6,17.03494488,2560
1678752000000,2023-03-14,FXSBTC,0.000373,0.00037614,0.000342,0.00036337,69668.2,25.0906354,3941
1678665600000,2023-03-13,FXSBTC,0.00039631,0.00040756,0.00036052,0.00037253,62586.0,23.72947862,4304
1678579200000,2023-03-12,FXSBTC,0.00037135,0.00040739,0.000352,0.0003979,48904.9,18.18214689,4167
1678492800000,2023-03-11,FXSBTC,0.00038868,0.00039626,0.000327,0.000372,214613.9,77.71517364,13077
1678406400000,2023-03-10,FXSBTC,0.00041114,0.00042644,0.00038651,0.00038868,26412.7,10.84732499,2119
1678320000000,2023-03-09,FXSBTC,0.000412,0.000414,0.00038627,0.00041239,25849.6,10.29432231,1846
1678233600000,2023-03-08,FXSBTC,0.00042349,0.00042897,0.00040304,0.00041426,27661.6,11.48926414,1740
1678147200000,2023-03-07,FXSBTC,0.00043633,0.000443,0.00041105,0.00042294,23729.9,10.11610051,2056
1678060800000,2023-03-06,FXSBTC,0.00042791,0.00044035,0.000422,0.00043471,26539.9,11.49254019,2345
1677974400000,2023-03-05,FXSBTC,0.00043456,0.000445,0.00042678,0.00042994,21854.6,9.5419645,1739
1677888000000,2023-03-04,FXSBTC,0.0004518,0.00045612,0.000424,0.00043551,34534.0,15.259896,4572
1677801600000,2023-03-03,FXSBTC,0.00047296,0.00047296,0.00044617,0.00045121,35546.2,16.30230635,3327
1677715200000,2023-03-02,FXSBTC,0.00050701,0.00051598,0.000471,0.00047296,42779.4,20.84138801,3849
1677628800000,2023-03-01,FXSBTC,0.00049404,0.00052637,0.0004822,0.00050569,56039.4,27.97329115,4339
1677542400000,2023-02-28,FXSBTC,0.00047119,0.00049791,0.00045413,0.00049334,68972.4,32.96658664,5661
1677456000000,2023-02-27,FXSBTC,0.000447,0.00047597,0.000434,0.000472,55096.4,25.41196838,3959
1677369600000,2023-02-26,FXSBTC,0.000439,0.00044989,0.000436,0.00044623,11150.3,4.95829632,1291
1677283200000,2023-02-25,FXSBTC,0.00043678,0.00045863,0.00042463,0.000439,31827.6,14.11905802,2933
1677196800000,2023-02-24,FXSBTC,0.00045463,0.00045732,0.00042972,0.00043711,39083.1,17.17723775,2256
1677110400000,2023-02-23,FXSBTC,0.000435,0.00047663,0.000435,0.00045526,70602.4,32.29168289,4903
1677024000000,2023-02-22,FXSBTC,0.00041699,0.000446,0.00040702,0.0004345,51352.4,21.81899984,3469
1676937600000,2023-02-21,FXSBTC,0.000435,0.00044625,0.00041581,0.00041715,31570.7,13.56177962,2177
1676851200000,2023-02-20,FXSBTC,0.000439,0.00045,0.0004303,0.000434,33364.0,14.65253798,2534
1676764800000,2023-02-19,FXSBTC,0.000461,0.00046522,0.00043135,0.00043702,21764.3,9.70702545,1574
1676678400000,2023-02-18,FXSBTC,0.00045047,0.00047755,0.000449,0.000462,46867.6,21.72920876,3295
1676592000000,2023-02-17,FXSBTC,0.00042894,0.00047436,0.000428,0.00045047,87450.4,39.38265923,6139
1676505600000,2023-02-16,FXSBTC,0.000472,0.00047598,0.000422,0.00042981,59864.3,27.00819508,3745
1676419200000,2023-02-15,FXSBTC,0.00045092,0.00048513,0.00044486,0.00047057,76407.9,35.88590498,5650
1676332800000,2023-02-14,FXSBTC,0.00045699,0.00046871,0.000443,0.000451,52781.2,24.02862903,4661
1676246400000,2023-02-13,FXSBTC,0.0004696,0.00050283,0.0004259,0.00045689,122832.5,57.30757743,9083
1676160000000,2023-02-12,FXSBTC,0.0004832,0.00050092,0.00046262,0.00046769,25240.2,12.30154093,2049
1676073600000,2023-02-11,FXSBTC,0.00047858,0.00048784,0.00046394,0.00048616,61638.0,28.98647853,4696
1675987200000,2023-02-10,FXSBTC,0.00057476,0.00058213,0.00047599,0.00047866,93308.9,49.18083587,7864
1675900800000,2023-02-09,FXSBTC,0.00054715,0.00062416,0.00051381,0.00057558,215661.5,122.03772732,21238
1675814400000,2023-02-08,FXSBTC,0.00054819,0.00056363,0.00049572,0.00054513,61401.4,32.38090147,7861
1675728000000,2023-02-07,FXSBTC,0.00053232,0.00059412,0.00053232,0.00054651,115880.0,65.36709789,13826
1675641600000,2023-02-06,FXSBTC,0.00043476,0.00055835,0.000433,0.0005328,124915.2,62.83296324,12287
1675555200000,2023-02-05,FXSBTC,0.00044687,0.00044975,0.00042608,0.00043599,23082.0,10.07810681,1935
1675468800000,2023-02-04,FXSBTC,0.000471,0.00047699,0.000446,0.00044812,17864.6,8.25587284,1868
1675382400000,2023-02-03,FXSBTC,0.00045349,0.00048657,0.00044031,0.00047137,35254.6,16.39400397,4173
1675296000000,2023-02-02,FXSBTC,0.00045512,0.00048799,0.00044801,0.00045474,41107.3,19.13554004,4859
1675209600000,2023-02-01,FXSBTC,0.00044599,0.00046195,0.00041664,0.00045332,34107.9,15.02955043,3924
1675123200000,2023-01-31,FXSBTC,0.00044472,0.00045423,0.00043894,0.00044599,13120.4,5.8719151,1614
1675036800000,2023-01-30,FXSBTC,0.00047367,0.00047384,0.00043301,0.00044514,18783.4,8.41843241,2817
1674950400000,2023-01-29,FXSBTC,0.00047689,0.00048157,0.000464,0.00047262,22669.0,10.71044278,2732
1674864000000,2023-01-28,FXSBTC,0.000468,0.00051718,0.0004623,0.00047577,75137.5,36.78684633,8441
1674777600000,2023-01-27,FXSBTC,0.00044415,0.00047631,0.000431,0.000466,65898.0,29.92440932,4130
1674691200000,2023-01-26,FXSBTC,0.00045118,0.00048897,0.00043911,0.00044341,29442.7,13.53940175,3279
1674604800000,2023-01-25,FXSBTC,0.00043725,0.00046573,0.00042381,0.00044894,25520.2,11.28187351,2973
1674518400000,2023-01-24,FXSBTC,0.00045604,0.0004843,0.00042624,0.00044095,35966.0,16.3882522,4610
1674432000000,2023-01-23,FXSBTC,0.00044137,0.00047411,0.00042692,0.00045487,41902.7,18.7336037,4309
1674345600000,2023-01-22,FXSBTC,0.00045063,0.00047225,0.000392,0.00044353,34967.2,15.71269443,3505
1674259200000,2023-01-21,FXSBTC,0.00047848,0.00050588,0.00044629,0.00045071,45630.1,21.53177669,4894
1674172800000,2023-01-20,FXSBTC,0.00047839,0.00053526,0.00046652,0.00047863,124232.0,60.73010339,11240
1674086400000,2023-01-19,FXSBTC,0.00041666,0.0004921,0.00041095,0.00047825,106022.0,47.72491302,11332
1674000000000,2023-01-18,FXSBTC,0.00042392,0.00043626,0.000399,0.00041555,77689.8,32.61257584,5992
1673913600000,2023-01-17,FXSBTC,0.00042759,0.00047368,0.0004158,0.00042353,69167.7,30.37205048,8082
1673827200000,2023-01-16,FXSBTC,0.00040832,0.00046787,0.000398,0.00042835,148798.5,64.27780761,13511
1673740800000,2023-01-15,FXSBTC,0.00032745,0.00042499,0.00031904,0.00040913,132945.9,52.23865857,11282
1673654400000,2023-01-14,FXSBTC,0.00034044,0.00036104,0.00031732,0.0003294,49516.5,16.4836688,4579
1673568000000,2023-01-13,FXSBTC,0.0003435,0.0003534,0.00033282,0.00034059,33233.0,11.3583436,4970
1673481600000,2023-01-12,FXSBTC,0.0003124,0.00036205,0.00030188,0.00034138,36160.9,11.93841393,4876
1673395200000,2023-01-11,FXSBTC,0.00030992,0.00032153,0.00030738,0.00030945,7445.9,2.32864618,718
1673308800000,2023-01-10,FXSBTC,0.00031905,0.00032533,0.00030993,0.00031079,9742.6,3.09216188,628
1673222400000,2023-01-09,FXSBTC,0.00033535,0.00034509,0.00031859,0.00031896,24687.1,8.23060105,1212
1673136000000,2023-01-08,FXSBTC,0.00030094,0.0003445,0.00030094,0.00033327,15693.9,5.09878382,1408
1673049600000,2023-01-07,FXSBTC,0.00030518,0.00031218,0.00029949,0.00030034,3956.5,1.20647254,381
1672963200000,2023-01-06,FXSBTC,0.00029734,0.00030528,0.00028884,0.00030341,7495.5,2.22175899,489
1672876800000,2023-01-05,FXSBTC,0.00029859,0.00030048,0.0002951,0.00029734,2556.5,0.76018769,249
1672790400000,2023-01-04,FXSBTC,0.00029104,0.00030512,0.00028956,0.00030023,12181.3,3.63276426,720
1672704000000,2023-01-03,FXSBTC,0.00027929,0.00029425,0.00027009,0.00029082,14007.2,3.9635481,763
1672617600000,2023-01-02,FXSBTC,0.00026762,0.00028,0.00026648,0.00027775,10717.5,2.94761407,721
1672531200000,2023-01-01,FXSBTC,0.00024941,0.00027709,0.00024683,0.000267,18462.1,4.79034665,1044
1672444800000,2022-12-31,FXSBTC,0.00025345,0.00025609,0.00024791,0.00024962,7385.4,1.86030304,378
1672358400000,2022-12-30,FXSBTC,0.00026145,0.00026238,0.00025234,0.00025413,8051.1,2.0674881,431
1672272000000,2022-12-29,FXSBTC,0.00026082,0.00026628,0.00025807,0.00026088,5730.1,1.50408343,397
1672185600000,2022-12-28,FXSBTC,0.00027141,0.00027172,0.00025685,0.00026035,6421.5,1.67975011,404
1672099200000,2022-12-27,FXSBTC,0.00027987,0.0002836,0.00026868,0.00027197,10125.5,2.79971027,599
1672012800000,2022-12-26,FXSBTC,0.00028374,0.00028529,0.00027906,0.00027906,28306.0,8.00434782,528
1671926400000,2022-12-25,FXSBTC,0.00028228,0.00028543,0.00028135,0.0002834,21990.3,6.22816534,744
1671840000000,2022-12-24,FXSBTC,0.00028175,0.00028346,0.00027867,0.00028147,4708.3,1.32311069,311
1671753600000,2022-12-23,FXSBTC,0.0002765,0.00028415,0.00027475,0.00028205,6975.6,1.95524635,544
1671667200000,2022-12-22,FXSBTC,0.00029409,0.0002951,0.00027496,0.00027496,10730.1,3.02202,598
1671580800000,2022-12-21,FXSBTC,0.00029796,0.00030543,0.00028952,0.00029464,14585.9,4.35400722,746
1671494400000,2022-12-20,FXSBTC,0.00030562,0.0003098,0.00029605,0.00029826,16419.9,4.96274027,755
1671408000000,2022-12-19,FXSBTC,0.00031605,0.0003193,0.00030353,0.00030676,11759.6,3.68422958,686
1671321600000,2022-12-18,FXSBTC,0.00030667,0.00032087,0.00030622,0.00031596,8241.0,2.61275455,545
1671235200000,2022-12-17,FXSBTC,0.00030982,0.00031199,0.00029339,0.00030687,53488.9,16.47248969,1366
1671148800000,2022-12-16,FXSBTC,0.00031578,0.0003187,0.00030448,0.00030966,18108.4,5.60561368,1231
1671062400000,2022-12-15,FXSBTC,0.00031899,0.0003262,0.00030676,0.00031593,6321.4,2.00243651,663
1670976000000,2022-12-14,FXSBTC,0.00031798,0.00032851,0.00031284,0.00031987,9102.4,2.93207749,543
1670889600000,2022-12-13,FXSBTC,0.00033031,0.00033244,0.00030453,0.00031728,11531.5,3.68462646,943
1670803200000,2022-12-12,FXSBTC,0.00034243,0.00034456,0.00032597,0.00033098,13407.9,4.4938725,978
1670716800000,2022-12-11,FXSBTC,0.00035266,0.00035573,0.00034051,0.0003421,7307.3,2.54100419,732
1670630400000,2022-12-10,FXSBTC,0.00035841,0.000368,0.00035202,0.00035225,8595.8,3.08778368,810
1670544000000,2022-12-09,FXSBTC,0.00035008,0.00036217,0.00034715,0.00035755,16062.0,5.68172949,959
1670457600000,2022-12-08,FXSBTC,0.00034228,0.00037651,0.00033666,0.00034978,21166.3,7.62138341,1922
1670371200000,2022-12-07,FXSBTC,0.00031234,0.00037142,0.00031234,0.00034046,43865.7,14.81766245,2911
1670284800000,2022-12-06,FXSBTC,0.00030964,0.0003198,0.00030275,0.00031314,9880.0,3.0682615,841
1670198400000,2022-12-05,FXSBTC,0.00028838,0.00031598,0.00028592,0.00031025,17863.0,5.36011765,2203
1670112000000,2022-12-04,FXSBTC,0.00028539,0.00029153,0.00028288,0.00028838,3900.2,1.12097069,2386
1670025600000,2022-12-03,FXSBTC,0.00028479,0.00028787,0.00028356,0.00028619,2903.0,0.83015618,252
1669939200000,2022-12-02,FXSBTC,0.00028722,0.0002915,0.00028332,0.00028717,5367.2,1.54084862,447
1669852800000,2022-12-01,FXSBTC,0.00028613,0.00028815,0.00028255,0.00028689,9239.6,2.63355178,559
1669766400000,2022-11-30,FXSBTC,0.00028094,0.00028714,0.00026101,0.00028646,17542.4,4.86784297,923
1669680000000,2022-11-29,FXSBTC,0.00028806,0.00033094,0.00027989,0.0002813,32033.3,9.58608358,1167
1669593600000,2022-11-28,FXSBTC,0.0002792,0.00029541,0.00027694,0.0002885,13909.6,3.99544673,914
1669507200000,2022-11-27,FXSBTC,0.00028053,0.0002835,0.00027604,0.00027948,2851.2,0.79583062,308
1669420800000,2022-11-26,FXSBTC,0.00027762,0.0002835,0.00027655,0.00028054,6384.1,1.78408094,449
1669334400000,2022-11-25,FXSBTC,0.00027319,0.00028121,0.00027201,0.00027847,6445.9,1.78617267,1850
1669248000000,2022-11-24,FXSBTC,0.00026856,0.00027541,0.00026641,0.00027325,3705.3,1.00369997,343
1669161600000,2022-11-23,FXSBTC,0.00026482,0.0004394,0.00026482,0.00026831,63182.2,18.31303395,3827
1669075200000,2022-11-22,FXSBTC,0.00027424,0.00027574,0.0002622,0.00026522,10909.3,2.91824568,604
1668988800000,2022-11-21,FXSBTC,0.00027183,0.00027829,0.00026548,0.0002741,11351.3,3.08514796,826
1668902400000,2022-11-20,FXSBTC,0.00027159,0.00027999,0.00026981,0.00027068,8453.0,2.32091841,528
1668816000000,2022-11-19,FXSBTC,0.00026635,0.0002747,0.00026635,0.00027156,2659.8,0.71859978,188
1668729600000,2022-11-18,FXSBTC,0.00026492,0.00027194,0.00026126,0.00026539,10873.7,2.90129753,485
1668643200000,2022-11-17,FXSBTC,0.00027611,0.00028309,0.00026073,0.00026505,35526.3,9.50361445,1178
1668556800000,2022-11-16,FXSBTC,0.00027816,0.00028415,0.00027464,0.00027703,11369.9,3.17875261,657
1668470400000,2022-11-15,FXSBTC,0.00028552,0.00028608,0.00027667,0.00027868,10252.5,2.89253876,616
1668384000000,2022-11-14,FXSBTC,0.00028469,0.00029158,0.00026902,0.00028429,33024.6,9.24230132,1562
1668297600000,2022-11-13,FXSBTC,0.00026324,0.00033646,0.00026246,0.00028417,47027.7,13.25924901,2380
1668211200000,2022-11-12,FXSBTC,0.00028874,0.00028996,0.00025616,0.00026355,46394.7,12.42228969,2620
1668124800000,2022-11-11,FXSBTC,0.00030561,0.00031945,0.00028824,0.00028941,49131.0,14.90021649,2502
1668038400000,2022-11-10,FXSBTC,0.00033019,0.00033548,0.00029585,0.00030582,64406.9,19.90720991,4010
1667952000000,2022-11-09,FXSBTC,0.00029929,0.00034208,0.00029197,0.00033145,69123.4,21.63239941,3183
1667865600000,2022-11-08,FXSBTC,0.00032537,0.00033656,0.00029315,0.00029994,71643.1,22.39526191,3490
1667779200000,2022-11-07,FXSBTC,0.00032861,0.00032898,0.00032261,0.00032655,10713.9,3.48791325,873
1667692800000,2022-11-06,FXSBTC,0.00032858,0.00034802,0.00032482,0.00032965,17206.2,5.74208441,939
1667606400000,2022-11-05,FXSBTC,0.00032644,0.00035873,0.00032443,0.00032859,13473.8,4.54253158,676
1667520000000,2022-11-04,FXSBTC,0.00032197,0.00034376,0.00032105,0.00032644,14364.8,4.74214109,1090
1667433600000,2022-11-03,FXSBTC,0.00031385,0.000327,0.00031351,0.00032346,5223.1,1.67420364,517
1667347200000,2022-11-02,FXSBTC,0.00032113,0.00032113,0.00031234,0.00031437,11259.0,3.55128175,624
1667260800000,2022-11-01,FXSBTC,0.00033542,0.00033774,0.00031934,0.00032131,8413.9,2.77043779,555
1667174400000,2022-10-31,FXSBTC,0.00032198,0.00033741,0.00032058,0.00033641,9928.6,3.25119594,764
1667088000000,2022-10-30,FXSBTC,0.00033571,0.00034173,0.00032109,0.00032255,15556.3,5.17884778,874
1667001600000,2022-10-29,FXSBTC,0.00030982,0.00034404,0.00030875,0.00033391,22278.7,7.31683906,1756
1666915200000,2022-10-28,FXSBTC,0.00029924,0.00031089,0.00028979,0.00030943,17264.3,5.11224986,973
1666828800000,2022-10-27,FXSBTC,0.00029428,0.0003032,0.00028995,0.00029918,18124.4,5.36080514,802
1666742400000,2022-10-26,FXSBTC,0.00029794,0.00030233,0.00029011,0.00029399,39854.7,11.85249125,817
1666656000000,2022-10-25,FXSBTC,0.00030485,0.00031398,0.00029552,0.00029878,10170.2,3.08476729,737
1666569600000,2022-10-24,FXSBTC,0.00031355,0.00032187,0.00030335,0.00030456,11267.0,3.499525,711
1666483200000,2022-10-23,FXSBTC,0.00031213,0.00031412,0.00029438,0.00031291,13278.8,4.03022398,1907
1666396800000,2022-10-22,FXSBTC,0.00032294,0.00032361,0.00031003,0.00031209,7512.4,2.37173437,572
1666310400000,2022-10-21,FXSBTC,0.00032165,0.00033235,0.0003204,0.00032294,17629.9,5.76212861,1155
1666224000000,2022-10-20,FXSBTC,0.0003183,0.00032589,0.00031696,0.00032183,12083.2,3.87925852,816
1666137600000,2022-10-19,FXSBTC,0.00034618,0.00035298,0.00031092,0.00031891,45298.7,15.02257747,3392
1666051200000,2022-10-18,FXSBTC,0.00031287,0.00036276,0.00031181,0.00034635,81372.1,28.1655451,5797
1665964800000,2022-10-17,FXSBTC,0.00031218,0.00031777,0.00030522,0.00031263,30358.5,9.45650468,1363
